"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
1339,"Afghanistan","62.911004","34.279263",190.8,201.3,"Fungiaphyllia","communis","Wall structure","Morphological","pellicular","text","expert_opinion","Observation_field_or_laboratory",19
1339,"Afghanistan","62.911004","34.279263",190.8,201.3,"Fungiaphyllia","communis","Corallite width","Morphological","10","mm","raw_value","Observation_field_or_laboratory",19
1340,"Afghanistan","62.911004","34.279263",190.8,201.3,"Fungiaphyllia","communis","Corallite width","Morphological","26","mm","raw_value","Observation_field_or_laboratory",19
1340,"Afghanistan","62.911004","34.279263",190.8,201.3,"Fungiaphyllia","communis","Number of septa per corallite","Morphological","140","units","raw_value","Observation_field_or_laboratory",19
2560,"France","5.14","43.69",125,129.4,"Fungiastraea","","Growth form","Morphological","massive","text","expert_opinion","observation_laboratory",73
2560,"France","5.14","43.69",125,129.4,"Fungiastraea","","Height","Morphological","25","mm","raw_value","observation_laboratory",73
2560,"France","5.14","43.69",125,129.4,"Fungiastraea","","Colony form","Morphological","thamnasterioid","text","expert_opinion","observation_laboratory",73
2560,"France","5.14","43.69",125,129.4,"Fungiastraea","","Number of septa per corallite","Morphological","32","units","mean","observation_laboratory",73
2560,"France","5.14","43.69",125,129.4,"Fungiastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Corallite width maximum","Morphological","6","mm","maximum","Observation_field_or_laboratory",54
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Number of septa per corallite","Morphological","23","units","mean","observation_laboratory",48
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",54
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Columella structure","Morphological","spongy","text","expert_opinion","Observation_field_or_laboratory",54
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Columella structure","Morphological","spongy","text","expert_opinion","Observation_field_or_laboratory",54
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Corallite width minimum","Morphological","7.5","mm","minimum","Observation_field_or_laboratory",54
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",54
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Corallite width maximum","Morphological","8.5","mm","maximum","Observation_field_or_laboratory",54
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Number of septa per corallite","Morphological","35.5","units","mean","Observation_field_or_laboratory",54
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Corallite width minimum","Morphological","5.6","mm","minimum","Observation_field_or_laboratory",54
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Corallite width maximum","Morphological","4","mm","maximum","observation_laboratory",48
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Height","Morphological","14","mm","raw_value","observation_laboratory",48
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",54
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Colony form","Morphological","thamnasterioid","text","expert_opinion","observation_laboratory",48
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",54
2201,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",54
2202,"Italy","13.8","41.8",145,157.3,"Fungiastraea","arachnoides","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",54
2138,"India","69.49","23.32",157.3,166.1,"Fungiastraea","arachnoides","Corallite width minimum","Morphological","3","mm","minimum","observation_laboratory",48
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Growth form","Morphological","platy","text","expert_opinion","Observation_field_or_laboratory",70
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Columella structure","Morphological","parietal","text","expert_opinion","Observation_field_or_laboratory",70
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",70
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Number of septa per corallite","Morphological","34","units","mean","Observation_field_or_laboratory",70
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2478,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","columellaris","Distance between centres of corallites","Morphological","7","mm","mean","Observation_field_or_laboratory",70
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Wall structure","Morphological","absent or parasynapticulothecal","text","expert_opinion","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Number of septa per corallite","Morphological","28","mm","mean","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Columella structure","Morphological","spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Distance between centres of corallites","Morphological","6.5","mm","mean","Observation_field_or_laboratory",63
2349,"Switzerland","9","47",139.8,145,"Fungiastraea","moeschi","Colony form","Morphological","thamnasterioid-submeandroid","text","expert_opinion","Observation_field_or_laboratory",63
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Distance between centres of corallites","Morphological","12.5","mm","mean","Observation_field_or_laboratory",70
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",70
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Number of septa per corallite","Morphological","53.5","units","mean","Observation_field_or_laboratory",70
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Growth form","Morphological","platy","text","expert_opinion","Observation_field_or_laboratory",70
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2479,"Switzerland","8.3","46.966667",120,125,"Fungiastraea","muelleri","Columella structure","Morphological","parietal","text","expert_opinion","Observation_field_or_laboratory",70
1675,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Distance between centres of corallites","Morphological","5.5","mm","mean","Observation_field_or_laboratory",41
1677,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Distance between centres of corallites","Morphological","4.1","mm","mean","Observation_field_or_laboratory",41
1676,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1675,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1675,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Number of septa per corallite","Morphological","46.6","units","mean","Observation_field_or_laboratory",41
1677,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Number of septa per corallite","Morphological","41","units","mean","Observation_field_or_laboratory",41
1676,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Number of septa per corallite","Morphological","41","units","mean","Observation_field_or_laboratory",41
1676,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Distance between centres of corallites","Morphological","4.4","mm","mean","Observation_field_or_laboratory",41
1677,"Poland","21","51.2",145,164.5,"Fungiastraea","subtilis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Number of septa per corallite","Morphological","40","units","mean","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Distance between centres of corallites","Morphological","6","mm","mean","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Columella structure","Morphological","papillose to spongy","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Corallite width maximum","Morphological","6","mm","maximum","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Height","Morphological","138","mm","raw_value","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Colony size","Morphological","73.5","mm","raw_value","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Colony form","Morphological","thamnasterioid to sub-meandroid","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Wall structure","Morphological","septoparathecal","text","expert_opinion","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Corallite width minimum","Morphological","4","mm","minimum","Observation_field_or_laboratory",44
1845,"Iran","59.828889","36.175556",111,125,"Fungiastrea","arachnoides","Number of septal cycles","Morphological","5","units","raw_value","Observation_field_or_laboratory",44
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Growth form","Morphological","massive-platy","text","expert_opinion","Observation_field_or_laboratory",4
1602,"Austria","13.4","47.7",86.3,93.9,"Fungiastrea","crespoi","Distance between centres of corallites","Morphological","6","mm","mean","Observation_field_or_laboratory",39
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",4
1602,"Austria","13.4","47.7",86.3,93.9,"Fungiastrea","crespoi","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",39
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Columella structure","Morphological","spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",4
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",4
1602,"Austria","13.4","47.7",86.3,93.9,"Fungiastrea","crespoi","Columella structure","Morphological","spongy-papillose","text","expert_opinion","Observation_field_or_laboratory",39
1602,"Austria","13.4","47.7",86.3,93.9,"Fungiastrea","crespoi","Growth form","Morphological","massive-platy","text","expert_opinion","Observation_field_or_laboratory",39
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Distance between centres of corallites","Morphological","8","mm","maximum","Observation_field_or_laboratory",4
1602,"Austria","13.4","47.7",86.3,93.9,"Fungiastrea","crespoi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",39
267,"Global","NULL","NULL",66,129.4,"Fungiastrea","crespoi","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Distance between centres of corallites","Morphological","5","mm","maximum","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Columella structure","Morphological","spongy-papillose, well developed","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Number of septa per corallite","Morphological","30","units","mean","Observation_field_or_laboratory",4
268,"Global","NULL","NULL",66,125,"Fungiastrea","flexuosa","Growth form","Morphological","massive-platy","text","expert_opinion","Observation_field_or_laboratory",4
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Columella structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Corallite width maximum","Morphological","6.5","mm","maximum","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Number of septa per corallite","Morphological","40","units","raw_value","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Number of septa per corallite","Morphological","78","units","mean","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Corallite width minimum","Morphological","6.0","mm","minimum","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Number of septal cycles","Morphological","3.5","units","mean","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Corallite width maximum","Morphological","12.0","mm","maximum","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Corallite width minimum","Morphological","6.0","mm","minimum","Observation_field_or_laboratory",14
1038,"United States","131.7659° W","55.3272° N",0,999,"Gablonzeria","grandiosa","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",14
1042,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width","Morphological","8","mm","raw_value","observation_laboratory",15
1042,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Number of septa per corallite","Morphological","76","units","raw_value","observation_laboratory",15
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",14
1042,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",15
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Number of septa per corallite","Morphological","43","units","mean","Observation_field_or_laboratory",14
1040,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width minimum","Morphological","6","mm","minimum","observation_laboratory",15
1040,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",15
1041,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Number of septa per corallite","Morphological","128","units","raw_value","observation_laboratory",15
1041,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width","Morphological","7","mm","raw_value","observation_laboratory",15
1040,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Growth form","Morphological","platy","text","raw_value","Observation_field_or_laboratory",14
1042,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Columella structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",14
1040,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width maximum","Morphological","8","mm","maximum","observation_laboratory",15
1042,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width","Morphological","4","mm","raw_value","observation_laboratory",15
1041,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",15
1041,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",15
1040,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Number of septa per corallite","Morphological","99","units","mean","observation_laboratory",15
1041,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","major","Corallite width","Morphological","6","mm","raw_value","observation_laboratory",15
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Corallite width minimum","Morphological","5.5","mm","raw_value","Observation_field_or_laboratory",14
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Coloniality","Morphological","colonial","text","raw_value","Observation_field_or_laboratory",14
1036,"North America","125.4494° W","49.6506° N",0,999,"Gablonzeria","major","Corallite width maximum","Morphological","7.5","mm","raw_value","Observation_field_or_laboratory",14
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Corallite width maximum","Morphological","4.5","mm","maximum","Observation_field_or_laboratory",14
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Number of septa per corallite","Morphological","65","units","mean","observation_laboratory",15
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Wall structure","Morphological","shared","text","expert_opinion","Observation_field_or_laboratory",14
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",14
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",15
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",14
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Colony form","Morphological","cerioid","text","expert_opinion","observation_laboratory",15
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",14
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Corallite width minimum","Morphological","2.5","mm","minimum","Observation_field_or_laboratory",14
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Number of septal cycles","Morphological","3","units","raw_value","Observation_field_or_laboratory",14
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Corallite width minimum","Morphological","3","mm","minimum","observation_laboratory",15
1043,"Austria","13.87","47.46",201.3,208.5,"Gablonzeria","profunda","Growth form","Morphological","massive-platy","text","expert_opinion","observation_laboratory",15
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Number of septa per corallite","Morphological","25.5","units","mean","Observation_field_or_laboratory",14
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Columella structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",14
1037,"Global","NULL","NULL",0,999,"Gablonzeria","profunda","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",14
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Columella structure","Morphological","none","text","expert_opinion","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Wall structure","Morphological","parathecal","text","expert_opinion","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Colony form","Morphological","plocoid","text","expert_opinion","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Corallite width maximum","Morphological","5","mm","maximum","Observation_field_or_laboratory",2
253,"North America","NULL","NULL",3.6,11.6,"Galaxea","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",2
252,"North America","NULL","NULL",3.6,11.6,"Galaxea","excelsa","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Columella structure","Morphological","trabecular","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Wall structure","Morphological","synapticulothecal","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Corallite width maximum","Morphological","5","mm","maximum","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Colony form","Morphological","meandroid","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",2
255,"North America","NULL","NULL",0,999,"Gardineroseris","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",2
254,"North America","NULL","NULL",2.6,28.1,"Gardineroseris","planulata","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
2002,"Austria","13.48","47.58",56,100.5,"Geroastrea","alexi","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",50
2002,"Austria","13.48","47.58",56,100.5,"Geroastrea","alexi","Number of septa per corallite","Morphological","18","units","mean","Observation_field_or_laboratory",50
2002,"Austria","13.48","47.58",56,100.5,"Geroastrea","alexi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2002,"Austria","13.48","47.58",56,100.5,"Geroastrea","alexi","Columella structure","Morphological","lamellar","text","expert_opinion","Observation_field_or_laboratory",50
2002,"Austria","13.48","47.58",56,100.5,"Geroastrea","alexi","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",50
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Height","Morphological","25","mm","maximum","Observation_field_or_laboratory",15
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Columella structure","Morphological","solid","text","expert_opinion","observation_laboratory",15
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Corallite width maximum","Morphological","10","mm","maximum","observation_laboratory",15
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Wall structure","Morphological","complex","text","expert_opinion","observation_field",15
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
1355,"Austria","13.87","47.46",201.3,208.5,"Gigantostylis","epigomus","Number of septa per corallite","Morphological","46","units","raw_value","observation_laboratory",15
2240,"France","-0.3","49.09",182.7,190.8,"Gillismilia","fromenteli","Number of septa per corallite","Morphological","46","units","raw_value","Observation_field_or_laboratory",60
2240,"France","-0.3","49.09",182.7,190.8,"Gillismilia","fromenteli","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",60
2240,"France","-0.3","49.09",182.7,190.8,"Gillismilia","fromenteli","Wall structure","Morphological","parathecal or septothecal","text","expert_opinion","Observation_field_or_laboratory",60
2240,"France","-0.3","49.09",182.7,190.8,"Gillismilia","fromenteli","Height","Morphological","6","mm","raw_value","Observation_field_or_laboratory",60
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Number of septal cycles","Morphological","2.5","units","mean","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Corallite width maximum","Morphological","7","mm","maximum","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Corallite width minimum","Morphological","1.5","mm","minimum","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Number of septa per corallite","Morphological","18","units","mean","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Columella structure","Morphological","short, lamellar","text","expert_opinion","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",11
925,"Global","NULL","NULL",56,100.5,"Glenarea","cretacea","Wall structure","Morphological","septothecal-septoparathecal","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Number of septal cycles","Morphological","3","units","mean","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Colony form","Morphological","cerioid to submeandroid","text","expert_opinion","Observation_field_or_laboratory",11
817,"Global","NULL","NULL",23,72.1,"Goniastrea","insignis","Corallite width maximum","Morphological","10","mm","maximum","Observation_field_or_laboratory",11
