"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2486,"Switzerland","8.3","46.966667",120,125,"Microsolena","formosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2513,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2511,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2514,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2515,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2512,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2516,"France","5.14","43.69",120,129.4,"Microsolena","guttata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2714,"Greece","21.74","40.32",93.9,100.5,"Microsolena","interjecta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2316,"Switzerland","9","47",139.8,145,"Microsolena","major","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
1658,"Poland","21","51.2",145,164.5,"Microsolena","ornata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1659,"Poland","21","51.2",145,164.5,"Microsolena","ornata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1657,"Poland","21","51.2",145,164.5,"Microsolena","ornata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2520,"France","5.14","43.69",120,129.4,"Microsolena","parva","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2521,"France","5.14","43.69",120,129.4,"Microsolena","parva","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",73
2519,"France","5.14","43.69",120,129.4,"Microsolena","parva","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2315,"Austria","9","47",139.8,145,"Microsolena","subexcavata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2124,"India","69.49","23.32",163.5,168.3,"Microsolena","subturbinata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2123,"India","69.49","23.32",163.5,168.3,"Microsolena","subturbinata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2517,"France","5.14","43.69",120,129.4,"Microsolena","texana","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",73
2387,"Bulgaria","22.75","42.84",132.9,139.8,"Microsolena","tuberosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
1929,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1937,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1928,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1930,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1934,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1933,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1936,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1938,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1935,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1931,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1932,"Iran","53.650833","35.7675",174.1,182.7,"Microsolena","verdati","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
1669,"Poland","21","51.2",145,164.5,"Microsolenidae","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
777,"United States","-117.99","38.36",208.5,230,"Minasteria","shastensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
1022,"United States","-117.99","38.36",208.5,230,"Minasteria","shastensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
1024,"United States","-117.99","38.36",208.5,230,"Minasteria","shastensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
2324,"Bulgaria","22.75","42.84",132.9,139.8,"Misistella","carpathica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2175,"Bulgaria","22.75","42.84",132.9,145,"Mitrodendron","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2176,"Bulgaria","22.75","42.84",132.9,145,"Mitrodendron","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2371,"Switzerland","9","47",139.8,145,"Mitrodendron","modicum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2593,"Greece","22.468835","38.586501",100.5,113,"Mitrodendron","parnassus","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2437,"Spain","0.03","40",120,125,"Mixastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2704,"Greece","21.74","40.32",93.9,100.5,"Mixastraea","danubica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2703,"Greece","21.74","40.32",93.9,100.5,"Mixastraea","danubica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2660,"Greece","22.468835","38.586501",100.5,113,"Mixastraea","danubica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2661,"Greece","22.468835","38.586501",100.5,113,"Mixastraea","polyseptata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2350,"Switzerland","9","47",139.8,145,"Mixastraea","polyseptata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2705,"Greece","21.74","40.32",93.9,100.5,"Mixastraea","westfalica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2561,"France","5.14","43.69",125,129.4,"Mixastraea","westfalica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
1356,"Austria","13.87","47.46",201.3,208.5,"Molukkia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
2570,"Mexico","-112.995855","26.747198",47.8,56,"Montastrea","laurae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",72
801,"Global","NULL","NULL",5.3,72.1,"Monticulastraea","insignis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2607,"Spain","-1.22","38.38",113,125,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",81
1778,"Iran","59.828889","36.175556",111,125,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
2606,"Spain","-1.22","38.38",113,125,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",81
1686,"Iran","52.03333300","33.06666700",100.5,145,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","observation_field",42
1628,"Poland","21","51.2",145,164.5,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",41
2605,"Spain","-1.22","38.38",113,125,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",81
2319,"Bulgaria","22.75","42.84",132.9,139.8,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",55
1491,"Mexico","112.1833","32.2",152.1,163.5,"Montlivaltia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",28
840,"Global","NULL","NULL",66,72.1,"Montlivaltia","angusticostata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",11
2294,"Switzerland","9","47",139.8,145,"Montlivaltia","arcuata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",63
839,"Global","NULL","NULL",56,100.5,"Montlivaltia","atlantica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",11
1769,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1767,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1764,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1859,"Iran","53.650833","35.7675",174.1,182.7,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",49
1772,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1766,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1770,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1768,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1765,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1771,"Iran","59.828889","36.175556",111,125,"Montlivaltia","caryophyllata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1990,"India","69.49","23.32",157.3,166.1,"Montlivaltia","chariensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1950,"India","69.49","23.32",163.5,168.3,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1521,"Saudi Arabia","46.25","24.93",157.3,163.5,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",32
1774,"Iran","59.828889","36.175556",111,125,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1951,"India","69.49","23.32",163.5,168.3,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1857,"Iran","53.650833","35.7675",174.1,182.7,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",49
1773,"Iran","59.828889","36.175556",111,125,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1858,"Iran","53.650833","35.7675",174.1,182.7,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",49
1949,"India","69.49","23.32",163.5,168.3,"Montlivaltia","cornutiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1958,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1967,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1987,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1968,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1975,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","raw_value","Observation_field_or_laboratory",48
1955,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1977,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1986,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1985,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1976,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1959,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1974,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1954,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1522,"Saudi Arabia","46.25","24.93",157.3,163.5,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",32
1966,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1960,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1982,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1964,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1961,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1981,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1957,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1969,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1972,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1952,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1956,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1963,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1980,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1989,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1978,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1984,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1973,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1953,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1988,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1965,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1962,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1971,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1970,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1983,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1979,"India","69.49","23.32",157.3,170.3,"Montlivaltia","frustriformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
2295,"Switzerland","9","47",139.8,145,"Montlivaltia","kaufmanni","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",63
1776,"Iran","59.828889","36.175556",111,125,"Montlivaltia","moeschi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
1775,"Iran","59.828889","36.175556",111,125,"Montlivaltia","moeschi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
2604,"Spain","-1.22","38.38",113,125,"Montlivaltia","multiformis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",81
1992,"India","69.49","23.32",163.5,168.3,"Montlivaltia","obconica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1991,"India","69.49","23.32",163.5,168.3,"Montlivaltia","obconica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",48
1777,"Iran","59.828889","36.175556",111,125,"Montlivaltia","truncata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",44
2296,"Switzerland","9","47",139.8,145,"Montlivaltia","truncata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",63
194,"Global","NULL","NULL",66,83.6,"Morphastrea","escharoides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
1569,"Poland","17.2","51.6",242,247.2,"Morycastraea","opoliensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
299,"Global","NULL","NULL",61.6,86.3,"Multicolumnastraea","cyathiformis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
826,"Global","NULL","NULL",23,72.1,"Mycetophyllia","multistellata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2275,"Mexico","-100.701389","18.484167",100.5,113,"Mycetophyllopsis","azteca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",62
1643,"Poland","21","51.2",145,164.5,"Myriophyllia","bernensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2497,"Venezuela","-64.48","10.261389",100.5,145,"Myriophyllia","borrachensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",71
1760,"Iran","59.828889","36.175556",111,125,"Myriophyllia","propria","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
2640,"Greece","22.468835","38.586501",100.5,113,"Myriophyllia","propria","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2289,"Austria","9","47",139.8,145,"Myriophyllia","propria","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
1641,"Poland","21","51.2",145,164.5,"Myriophyllia","rastellina","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
1642,"Poland","21","51.2",145,164.5,"Myriophyllia","rastellina","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2015,"Austria","13.48","47.58",56,100.5,"Nefocoenia","seewaldi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2014,"Austria","13.48","47.58",56,100.5,"Nefocoenia","seewaldi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2016,"Austria","13.48","47.58",56,100.5,"Nefocoenia","werneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2018,"Austria","13.48","47.58",56,100.5,"Nefocoenia","werneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2017,"Austria","13.48","47.58",56,100.5,"Nefocoenia","werneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",50
2715,"Greece","21.74","40.32",93.9,100.5,"Negoporites","spissus","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2694,"Germany","11.670876","47.637185",93.9,100.5,"Neocoenia","casterasi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
833,"Global","NULL","NULL",66,100.5,"Neocoenia","lepida","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2695,"Germany","11.670876","47.637185",93.9,100.5,"Neocoenia","renzi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
2651,"Greece","22.468835","38.586501",100.5,113,"Neocoenia","subpolygonalis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
764,"United States","-117.99","38.36",208.5,235,"Nevadoseris","punctata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
1010,"United States","-117.99","38.36",208.5,235,"Nevadoseris","punctata","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",12
1011,"United States","-117.99","38.36",208.5,235,"Nevadoseris","punctata","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",12
1012,"United States","-117.99","38.36",208.5,235,"Nevadoseris","punctata","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",12
1013,"United States","-117.99","38.36",208.5,235,"Nevadoseris","punctata","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",12
1087,"Austria","13.6833","47.4667",208.5,228,"Noriphyllia","dachsteinae","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",6
902,"Europe","NULL","NULL",56,66,"Oculina","becki","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
901,"Global","NULL","NULL",47.8,66,"Oculina","conferta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
903,"United States","86.9023","32.3182",56,66,"Oculina","smithi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1107,"Austria","13.87","47.46",201.3,208.5,"Oedalmia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1457,"Austria","14.2215","47.3415",201.3,208.5,"Oedalmia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",25
1105,"Austria","13.87","47.46",201.3,208.5,"Oedalmia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1106,"Austria","13.87","47.46",201.3,208.5,"Oedalmia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2908,"Iran","52.027778","33.069444",201.3,208.5,"Oedalmia","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
2264,"Bulgaria","22.75","42.84",132.9,139.8,"Oedalmiopsis","cretacea","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
198,"Global","NULL","NULL",66,93.9,"Ogilviastraea","bigemmis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
1601,"Austria","13.4","47.7",89.8,89.8,"Ogilvieastraea","bigemmis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",39
2431,"Spain","0.03","40",120,125,"Ogilvinella","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2261,"Bulgaria","22.75","42.84",132.9,139.8,"Ogilvinella","elegans","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2139,"Italy","13.8","41.8",145,157.3,"Ogilvinella","morycowae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2140,"Italy","13.8","41.8",145,157.3,"Ogilvinella","morycowae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
1318,"Afghanistan","62.911004","34.279263",190.8,201.3,"Oppelismilia","gemmans","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1319,"Afghanistan","62.911004","34.279263",190.8,201.3,"Oppelismilia","gemmans","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1321,"Afghanistan","62.911004","34.279263",190.8,201.3,"Oppelismilia","spectabilis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1322,"Afghanistan","62.911004","34.279263",190.8,201.3,"Oppelismilia","spectabilis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1320,"Afghanistan","62.911004","34.279263",190.8,201.3,"Oppelismilia","spectabilis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1380,"Peru","-71.535","-16.39889",174,201.3,"Oppelismilia","victoriae","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",22
1381,"Peru","-71.535","-16.39889",174,201.3,"Oppelismilia","victoriae","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",22
2276,"Mexico","-100.701389","18.484167",100.5,113,"Orbignygyra","incognita","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",62
993,"Global","NULL","NULL",66,86.3,"Orbignygyra","latisinuata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
994,"Global","NULL","NULL",56,93.9,"Orbignygyra","tenella","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1507,"Saudi Arabia","45.15","25.65",163.5,166.1,"Ovalastraea","caryophylloides","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",31
2200,"Italy","13.8","41.8",145,157.3,"Ovalastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
1924,"Iran","53.650833","35.7675",174.1,182.7,"Ovalastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",49
2429,"Spain","0.03","40",120,125,"Ovalastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2404,"Bulgaria","22.75","42.84",132.9,139.8,"Ovalastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
